"﻿""Data Source""",World Development Indicators,
Last Updated Date,2019-06-28,
Country Name,Country Code,Indicator Name,Indicator Code,Indicator Value
Albania,ALB,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,12.2514432328416
Albania,ALB,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,700.397
Albania,ALB,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.184922115359398
Albania,ALB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.175744948664946
Albania,ALB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.97876331208568
Albania,ALB,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,67.543296985247
Albania,ALB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3861.351
Albania,ALB,CO2 emissions (kt),EN.ATM.CO2E.KT,5716.853
Albania,ALB,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.448382437642478
Albania,ALB,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.02629890955741
Albania,ALB,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,58.672
Albania,ALB,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.44758367145279
Albania,ALB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,808.455839595944
Albania,ALB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2309.36650255581
Albania,ALB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,75.5529290035001
Albania,ALB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,38.6152104692153
Albania,ALB,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0
Albania,ALB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0
Albania,ALB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,100
Albania,ALB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0
Albania,ALB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Albania,ALB,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Albania,ALB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,100
Albania,ALB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0
Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Albania,ALB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.01561493292577
Albania,ALB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4813
Albania,ALB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1485
Albania,ALB,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,19.5734968781525
Albania,ALB,Forest area (% of land area),AG.LND.FRST.ZS,28.1218970082972
Albania,ALB,Forest area (sq. km),AG.LND.FRST.K2,7705.39978027344
Albania,ALB,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,4.861273115
Albania,ALB,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.299001393
Albania,ALB,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,84.84497833
Albania,ALB,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,4.562271722
Albania,ALB,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1294.595459
Albania,ALB,Arable land (% of land area),AG.LND.ARBL.ZS,22.6386856858748
Albania,ALB,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.1277354442292
Albania,ALB,Agricultural land (sq. km),AG.LND.AGRI.K2,11816.9995117188
Andorra,AND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.062
Andorra,AND,Urban population,SP.URB.TOTL,67813
Andorra,AND,Urban population growth (annual %),SP.URB.GROW,-0.092859413109399
Andorra,AND,"Population, total",SP.POP.TOTL,77006
Andorra,AND,Population growth (annual %),SP.POP.GROW,0.00649321134981403
Andorra,AND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Andorra,AND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,
Andorra,AND,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,
Andorra,AND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.3
Andorra,AND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,
Andorra,AND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02509999275208
Andorra,AND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.483530784419314
Andorra,AND,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,
Andorra,AND,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,
Andorra,AND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,26.7277247815139
Andorra,AND,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,
Andorra,AND,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,26.7277247815139
Andorra,AND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,
Andorra,AND,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,
Andorra,AND,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,
Andorra,AND,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,
Andorra,AND,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,
Andorra,AND,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,
Andorra,AND,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,
Andorra,AND,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,
Andorra,AND,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,
Andorra,AND,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,
Andorra,AND,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,
Andorra,AND,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,0
Andorra,AND,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,0.01569282
Andorra,AND,Methane emissions (% change from 1990),EN.ATM.METH.ZG,
Andorra,AND,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,
Andorra,AND,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,
Andorra,AND,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,
Andorra,AND,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,
Andorra,AND,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,
Andorra,AND,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,
Andorra,AND,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0
Andorra,AND,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0
Andorra,AND,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,
Andorra,AND,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,
Andorra,AND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.83290621488897
Andorra,AND,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100
Andorra,AND,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,462.042
Andorra,AND,CO2 emissions (kt),EN.ATM.CO2E.KT,462.042
Andorra,AND,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.142997742089107
Andorra,AND,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0
Andorra,AND,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0
Andorra,AND,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,
Andorra,AND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,
Andorra,AND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,
Andorra,AND,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,
Andorra,AND,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.7478086257358
Andorra,AND,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,
Andorra,AND,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,
Andorra,AND,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,86.1167002012072
Andorra,AND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,
Andorra,AND,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,
Andorra,AND,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,
Andorra,AND,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,
Andorra,AND,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,
Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Andorra,AND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,
Andorra,AND,Cereal yield (kg per hectare),AG.YLD.CREL.KG,
Andorra,AND,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
Andorra,AND,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Andorra,AND,Forest area (% of land area),AG.LND.FRST.ZS,34.0425531914894
Andorra,AND,Forest area (sq. km),AG.LND.FRST.K2,160
Andorra,AND,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,
Andorra,AND,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,
Andorra,AND,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,
Andorra,AND,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,
Andorra,AND,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,
Andorra,AND,Arable land (% of land area),AG.LND.ARBL.ZS,1.65957440721228
Andorra,AND,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.9574482694585
Andorra,AND,Agricultural land (sq. km),AG.LND.AGRI.K2,187.800006866455
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.9254185931391
Arab World,ARB,Urban population,SP.URB.TOTL,247363361
Arab World,ARB,Urban population growth (annual %),SP.URB.GROW,2.40937764701108
Arab World,ARB,"Population, total",SP.POP.TOTL,419790588
Arab World,ARB,Population growth (annual %),SP.POP.GROW,1.91591231602149
Arab World,ARB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Arab World,ARB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,
Arab World,ARB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,
Arab World,ARB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.6612018059451
Arab World,ARB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,84.2670822143555
Arab World,ARB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.935829997062683
Arab World,ARB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.42733735543004
Arab World,ARB,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.4
Arab World,ARB,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,
Arab World,ARB,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,4.89873127236774
Arab World,ARB,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1.94880064309303
Arab World,ARB,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,5.78735181553645
Arab World,ARB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,
Arab World,ARB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,
Arab World,ARB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,23.5495002980389
Arab World,ARB,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,7.7200030097872
Arab World,ARB,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,3.97386879940865
Arab World,ARB,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,3.74613421037855
Arab World,ARB,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,
Arab World,ARB,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,
Arab World,ARB,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,
Arab World,ARB,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,8828.25427273957
Arab World,ARB,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,
Arab World,ARB,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,67.6711946804008
Arab World,ARB,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,161472.3091584
Arab World,ARB,Methane emissions (% change from 1990),EN.ATM.METH.ZG,87.4860472140644
Arab World,ARB,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,470807.42295
Arab World,ARB,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,
Arab World,ARB,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,137.429841083828
Arab World,ARB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1908696.04241466
Arab World,ARB,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,921.814056252397
Arab World,ARB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,246998.350262494
Arab World,ARB,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.4671129603372
Arab World,ARB,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,
Arab World,ARB,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.32046712595718
Arab World,ARB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.30327611887667
Arab World,ARB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.88698751329195
Arab World,ARB,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,52.6165516065797
Arab World,ARB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,998716.648385911
Arab World,ARB,CO2 emissions (kt),EN.ATM.CO2E.KT,1895700.3207852
Arab World,ARB,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.769012647388284
Arab World,ARB,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,37.5272153909331
Arab World,ARB,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,736462.853995776
Arab World,ARB,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.80536337070556
Arab World,ARB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1961.36652382078
Arab World,ARB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2501.47965716596
Arab World,ARB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,116.351255766166
Arab World,ARB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.09403656576612
Arab World,ARB,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.454258660053111
Arab World,ARB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,5117000000
Arab World,ARB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2.92070168610513
Arab World,ARB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,20.5098184498828
Arab World,ARB,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Arab World,ARB,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,64.0714218284369
Arab World,ARB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2.43845551579809
Arab World,ARB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1.51919649198532
Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.273686599832
Arab World,ARB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.21254134688467
Arab World,ARB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2023.71744249506
Arab World,ARB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
Arab World,ARB,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Arab World,ARB,Forest area (% of land area),AG.LND.FRST.ZS,1.68236125592314
Arab World,ARB,Forest area (sq. km),AG.LND.FRST.K2,379328.994244337
Arab World,ARB,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.687681408726414
Arab World,ARB,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.0977469546792009
Arab World,ARB,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,10786.184620838
Arab World,ARB,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.589934454047213
Arab World,ARB,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,66515.098943833
Arab World,ARB,Arable land (% of land area),AG.LND.ARBL.ZS,3.51560591035068
Arab World,ARB,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.6108495095988
Arab World,ARB,Agricultural land (sq. km),AG.LND.AGRI.K2,4794229.05450821
United Arab Emirates,ARE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.522
United Arab Emirates,ARE,Urban population,SP.URB.TOTL,8332898
United Arab Emirates,ARE,Urban population growth (annual %),SP.URB.GROW,1.82107565694154
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,9630959
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,1.50389675992433
United Arab Emirates,ARE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United Arab Emirates,ARE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,
United Arab Emirates,ARE,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,
United Arab Emirates,ARE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.1
United Arab Emirates,ARE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,105.186088562012
United Arab Emirates,ARE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.952809989452362
United Arab Emirates,ARE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.738821042001956
United Arab Emirates,ARE,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,
United Arab Emirates,ARE,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,11
United Arab Emirates,ARE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,15.0438947733197
United Arab Emirates,ARE,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,11.2703538609644
United Arab Emirates,ARE,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,17.9549206384619
United Arab Emirates,ARE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1866.66666666667
United Arab Emirates,ARE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,2.8
United Arab Emirates,ARE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,59.9724700312814
United Arab Emirates,ARE,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,14.784636477
United Arab Emirates,ARE,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,13.16580722
United Arab Emirates,ARE,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,1.618829257
